city_name,Year,"Murders (per 100,000)","Rapes (per 100,000)","Robberies (per 100,000)","Assaults (per 100,000)","Burglaries (per 100,000)","Thefts (per 100,000)","Auto thefts (per 100,000)","Arson (per 100,000)",City-Data.com crime index
2401,"Columbia city, Missouri",2009,2.9,31.2,153.0,301.2,674.5,3004.0,128.7,10.7,314.6
2402,"Columbia city, Missouri",2010,2.8,34.1,120.7,330.9,508.8,2884.0,124.4,6.5,296.1
2403,"Columbia city, Missouri",2011,1.8,34.0,152.4,346.2,732.8,3052.0,130.4,14.7,329.6
2404,"Columbia city, Missouri",2012,2.7,37.1,146.4,244.0,708.6,2977.0,129.2,12.7,306.8
2405,"Columbia city, Missouri",2013,4.4,58.5,97.7,202.5,613.5,3046.0,144.9,12.2,301.7
2406,"Columbia city, Missouri",2014,4.3,53.9,99.3,193.4,641.9,2627.0,144.6,22.3,281.7
2407,"Columbia city, Missouri",2015,0.8,69.0,118.6,316.2,705.6,2161.0,190.1,7.6,306.7
2408,"Columbia city, Missouri",2016,5.0,91.6,104.8,225.4,437.5,2038.0,203.1,10.7,288.1
2409,"Columbia city, Missouri",2017,7.3,93.8,95.4,301.0,412.0,2305.0,217.0,8.2,317.0
2410,"Columbia city, Missouri",2018,4.0,72.0,84.2,200.7,444.2,2143.0,231.4,5.7,266.4
2411,"Columbia city, Missouri",2019,9.6,56.8,59.2,196.8,399.1,1945.0,250.4,10.4,247.5
2412,"Columbia city, Missouri",2020,10.4,71.3,46.5,314.0,323.6,1985.0,355.7,16.0,285.1
2413,"Independence city, Missouri",2007,6.4,41.3,141.4,579.5,1198.0,5095.0,993.8,32.1,571.4
2414,"Independence city, Missouri",2008,8.2,51.6,147.7,539.1,1280.0,5349.0,705.8,24.5,569.8
2415,"Independence city, Missouri",2009,2.5,41.7,136.7,432.2,1087.0,4202.0,575.4,23.7,456.0
2416,"Independence city, Missouri",2010,6.8,36.8,105.3,265.3,1067.0,4487.0,629.1,18.8,432.3
2417,"Independence city, Missouri",2011,1.7,38.4,93.8,291.7,1005.0,4081.0,620.9,22.2,403.8
2418,"Independence city, Missouri",2012,4.3,36.6,108.1,308.3,1067.0,4357.0,666.8,28.1,434.2
2419,"Independence city, Missouri",2013,6.0,43.4,103.9,309.2,994.2,4387.0,674.7,25.6,438.8
2420,"Independence city, Missouri",2014,2.6,36.7,107.4,259.1,961.5,3935.0,714.3,21.3,400.3
2421,"Independence city, Missouri",2015,6.0,48.5,112.2,258.4,720.8,3654.0,777.8,13.6,394.8
2422,"Independence city, Missouri",2016,7.7,41.8,119.3,343.5,759.4,3871.0,814.8,12.8,426.4
2423,"Independence city, Missouri",2017,9.4,28.2,133.3,381.0,670.6,3977.0,1078.0,10.3,449.8
2424,"Independence city, Missouri",2018,8.5,59.6,89.5,286.3,599.8,3581.0,1029.0,12.8,416.4
2425,"Independence city, Missouri",2019,7.7,112.0,90.7,392.5,484.0,3376.0,867.2,16.2,449.0
2426,"Independence city, Missouri",2020,9.4,119.2,107.2,442.4,498.1,3242.0,835.8,18.9,466.2
2427,"Kansas City city, Missouri",2007,20.1,104.3,526.7,1221.0,1743.0,4317.0,1354.0,66.1,928.8
2428,"Kansas City city, Missouri",2008,25.5,54.9,462.9,845.3,1654.0,3647.0,962.9,66.2,741.5
2429,"Kansas City city, Missouri",2009,20.6,56.9,406.5,816.4,1492.0,3288.0,727.7,61.3,666.2
2430,"Kansas City city, Missouri",2010,22.2,52.4,363.4,789.3,1563.0,3648.0,704.5,75.0,664.9
2431,"Kansas City city, Missouri",2011,23.4,58.9,362.1,759.3,1492.0,3343.0,736.8,65.4,651.6
2432,"Kansas City city, Missouri",2012,22.6,55.4,355.1,835.9,1509.0,3273.0,777.5,56.5,662.0
2433,"Kansas City city, Missouri",2013,21.3,84.2,357.9,798.9,1361.0,3011.0,924.6,44.5,666.7
2434,"Kansas City city, Missouri",2014,16.9,88.0,347.1,805.9,1214.0,2801.0,847.1,46.3,634.2
2435,"Kansas City city, Missouri",2015,23.2,80.9,361.2,957.4,1032.0,2601.0,826.2,42.0,653.5
2436,"Kansas City city, Missouri",2016,27.4,88.6,397.6,1143.0,998.4,2548.0,826.8,39.3,711.5
2437,"Kansas City city, Missouri",2017,31.5,100.8,389.1,1234.0,965.3,2684.0,915.1,42.1,755.4
2438,"Kansas City city, Missouri",2018,28.8,87.4,333.0,1154.0,757.6,2717.0,859.4,43.8,688.8
2439,"Kansas City city, Missouri",2019,30.6,75.0,294.8,1061.0,628.5,2522.0,784.9,32.7,629.7
2440,"Kansas City city, Missouri",2020,35.2,76.5,257.3,1217.0,615.2,2595.0,909.2,36.0,671.9
2441,"St. Louis city, Missouri",2007,39.6,73.2,792.9,1292.0,2093.0,5839.0,1804.0,117.7,1158.6
2442,"St. Louis city, Missouri",2008,46.9,66.5,739.5,1220.0,2042.0,4865.0,1640.0,91.2,1081.5
2443,"St. Louis city, Missouri",2009,40.3,70.4,766.0,1193.0,1924.0,5011.0,1397.0,72.1,1052.2
2444,"St. Louis city, Missouri",2010,45.1,58.9,665.5,1174.0,2100.0,5123.0,1335.0,78.3,1030.4
2445,"St. Louis city, Missouri",2011,35.3,58.7,663.7,1099.0,2189.0,4770.0,1051.0,59.6,964.5
2446,"St. Louis city, Missouri",2012,35.5,62.4,557.9,1121.0,1565.0,4243.0,1095.0,61.5,879.2
2447,"St. Louis city, Missouri",2013,37.7,104.5,457.4,994.2,1351.0,4223.0,1045.0,56.2,842.1
2448,"St. Louis city, Missouri",2014,49.9,87.6,490.3,1051.0,1321.0,3912.0,1019.0,59.6,857.7
2449,"St. Louis city, Missouri",2015,59.3,82.9,564.5,1110.0,1325.0,3999.0,992.1,70.3,908.4
2450,"St. Louis city, Missouri",2016,59.8,91.9,605.4,1156.0,1018.0,3941.0,972.3,85.5,912.6
2451,"St. Louis city, Missouri",2017,66.1,93.1,626.5,1297.0,1011.0,4156.0,874.4,64.8,960.9
2452,"St. Louis city, Missouri",2018,60.9,100.7,473.2,1166.0,970.8,4045.0,896.1,61.3,878.9
2453,"St. Louis city, Missouri",2019,64.6,88.2,490.8,1284.0,1013.0,4173.0,997.6,56.2,921.3
2454,"St. Louis city, Missouri",2020,88.1,78.4,416.2,1434.0,855.2,3896.0,1079.0,73.7,952.6
2455,"Springfield city, Missouri",2007,3.3,47.8,195.4,451.9,1422.0,7463.0,627.3,42.5,642.2
2456,"Springfield city, Missouri",2008,5.8,61.2,186.3,435.2,1372.0,7322.0,663.4,60.0,645.5
2457,"Springfield city, Missouri",2009,3.8,71.5,190.9,497.9,1477.0,6932.0,535.6,51.1,645.2
2458,"Springfield city, Missouri",2010,6.9,75.2,194.4,556.1,1372.0,7539.0,629.5,37.0,691.4
2459,"Springfield city, Missouri",2011,3.1,68.7,178.7,565.3,1282.0,7116.0,608.5,29.4,651.0
2460,"Springfield city, Missouri",2012,9.9,87.6,219.3,674.7,1376.0,6982.0,652.9,37.9,718.5
2461,"Springfield city, Missouri",2013,7.4,172.3,242.2,739.6,1418.0,6888.0,702.8,38.6,804.2
2462,"Springfield city, Missouri",2014,9.7,160.3,236.0,780.5,1098.0,5753.0,795.6,29.6,745.1
2463,"Springfield city, Missouri",2015,6.0,178.6,268.5,902.6,1172.0,5873.0,750.3,35.4,792.9
2464,"Springfield city, Missouri",2016,4.8,174.1,254.3,904.3,1260.0,6228.0,979.2,41.6,821.6
2465,"Springfield city, Missouri",2017,8.3,208.7,226.5,895.3,1326.0,6360.0,1167.0,36.8,871.2
2466,"Springfield city, Missouri",2018,9.5,197.6,175.0,933.9,1172.0,4975.0,872.2,32.6,767.2
2467,"Springfield city, Missouri",2019,6.5,210.4,188.5,1114.0,1222.0,5576.0,995.1,37.8,848.8
2468,"Springfield city, Missouri",2020,13.0,105.4,222.1,1167.0,1063.0,5116.0,772.3,33.8,751.2
2469,"Billings city, Montana",2007,1.0,22.7,53.3,164.8,429.2,3375.0,322.7,27.6,259.9
2470,"Billings city, Montana",2008,1.9,38.8,52.3,170.5,598.9,3263.0,267.5,21.3,278.5
2471,"Billings city, Montana",2009,1.9,26.6,67.3,148.0,713.3,3399.0,240.0,12.3,279.9
2472,"Billings city, Montana",2010,1.9,24.0,40.3,205.4,814.1,3660.0,347.5,13.4,307.4
2473,"Billings city, Montana",2011,1.9,34.3,34.3,228.4,636.6,3515.0,315.9,8.6,297.6
2474,"Billings city, Montana",2012,2.8,35.7,67.7,251.9,745.5,3395.0,386.4,13.2,323.8
2475,"Billings city, Montana",2013,3.7,38.0,78.8,274.6,917.4,3786.0,504.6,7.4,372.4
2476,"Billings city, Montana",2014,9.1,65.3,49.0,257.6,575.1,3415.0,509.8,10.9,354.2
2477,"Billings city, Montana",2015,8.2,60.0,60.9,311.8,548.2,3493.0,689.1,8.2,378.2
2478,"Billings city, Montana",2016,0.0,55.6,72.7,333.8,648.7,3325.0,715.1,24.2,368.7
2479,"Billings city, Montana",2017,1.8,75.5,53.9,353.0,699.8,4016.0,756.4,22.5,420.9
2480,"Billings city, Montana",2018,8.2,53.4,97.8,388.6,658.5,3452.0,721.9,14.5,408.1
2481,"Billings city, Montana",2019,2.7,70.8,88.0,461.9,557.2,2995.0,575.3,13.6,385.7
2482,"Billings city, Montana",2020,12.7,77.2,113.5,649.1,650.9,3372.0,741.7,20.9,490.8
2483,"Lincoln city, Nebraska",2007,2.5,46.5,71.1,424.7,782.8,3876.0,173.9,0.8,372.1
2484,"Lincoln city, Nebraska",2008,1.6,44.9,84.7,378.5,623.7,3280.0,138.3,0.0,326.1
2485,"Lincoln city, Nebraska",2009,2.0,49.5,77.4,329.4,635.9,3182.0,115.5,0.4,313.7
2486,"Lincoln city, Nebraska",2010,0.8,55.3,70.4,360.3,566.6,3253.0,134.7,1.2,319.6
2487,"Lincoln city, Nebraska",2011,1.5,63.7,67.9,237.5,537.4,3231.0,139.6,9.6,299.9
2488,"Lincoln city, Nebraska",2012,1.1,68.9,74.6,252.9,611.7,3121.0,117.7,9.8,307.4
2489,"Lincoln city, Nebraska",2013,1.9,53.1,79.2,235.8,531.8,2850.0,114.4,14.9,277.5
2490,"Lincoln city, Nebraska",2014,2.6,56.0,75.6,204.3,481.2,2748.0,119.8,24.0,266.7
2491,"Lincoln city, Nebraska",2015,0.4,69.8,77.4,223.1,480.1,2655.0,130.5,32.9,274.6
2492,"Lincoln city, Nebraska",2016,3.6,79.0,67.9,207.4,448.5,2531.0,125.2,21.0,274.8
2493,"Lincoln city, Nebraska",2017,0.0,76.4,56.7,171.4,368.6,2055.0,103.5,12.0,228.7
2494,"Lincoln city, Nebraska",2018,2.1,98.1,56.1,205.8,409.6,2320.0,149.3,15.2,274.0
2495,"Lincoln city, Nebraska",2019,1.7,110.9,57.0,213.3,339.4,2255.0,155.9,14.4,278.4
2496,"Lincoln city, Nebraska",2020,1.7,74.5,43.4,222.8,252.2,1775.0,154.1,16.7,221.6
2497,"Omaha city, Nebraska",2007,9.7,43.8,189.4,354.1,774.6,3213.0,795.7,0.0,428.5
2498,"Omaha city, Nebraska",2008,10.1,41.2,217.0,337.3,726.1,2949.0,623.2,0.0,404.3
2499,"Omaha city, Nebraska",2009,6.8,43.3,201.3,281.9,728.6,2920.0,479.6,29.6,371.2
2500,"Omaha city, Nebraska",2010,8.3,50.1,176.8,320.8,744.8,2957.0,537.2,29.1,387.3
2501,"Omaha city, Nebraska",2011,10.4,53.3,168.7,327.2,804.9,3101.0,642.3,22.1,411.3
2502,"Omaha city, Nebraska",2012,9.8,44.7,195.0,345.0,792.2,3139.0,657.2,17.5,416.5
2503,"Omaha city, Nebraska",2013,9.9,43.3,168.9,354.1,825.5,2945.0,724.6,19.5,409.4
2504,"Omaha city, Nebraska",2014,7.3,41.1,164.9,347.3,683.5,2944.0,717.5,8.4,389.4
2505,"Omaha city, Nebraska",2015,10.6,38.5,144.8,321.1,477.6,2556.0,562.3,17.9,340.3
2506,"Omaha city, Nebraska",2016,6.5,54.9,136.7,369.1,473.1,2593.0,700.4,14.1,364.7
2507,"Omaha city, Nebraska",2017,6.9,91.2,139.1,410.1,464.6,2637.0,778.8,2.2,410.8
2508,"Omaha city, Nebraska",2018,4.7,85.9,97.2,372.2,393.7,2417.0,665.4,0.0,359.1
2509,"Omaha city, Nebraska",2019,4.9,80.6,110.3,417.0,357.9,2616.0,670.2,0.0,374.0
2510,"Omaha city, Nebraska",2020,7.7,73.1,96.6,453.9,316.7,2227.0,630.7,0.0,355.3
2511,"Henderson city, Nevada",2007,3.6,26.3,90.3,115.0,712.0,1280.0,513.0,25.9,220.3
2512,"Henderson city, Nevada",2008,2.0,35.1,82.8,86.7,602.1,1344.0,323.7,23.8,196.0
2513,"Henderson city, Nevada",2009,1.5,21.4,98.1,112.6,538.8,1199.0,236.4,27.5,176.7
2514,"Henderson city, Nevada",2010,3.1,13.6,73.3,120.7,496.6,1322.0,197.9,16.7,166.7
2515,"Henderson city, Nevada",2011,0.8,22.3,75.8,120.8,492.5,1181.0,164.7,16.9,161.2
2516,"Henderson city, Nevada",2012,1.5,23.2,65.3,78.9,534.4,1285.0,190.2,11.4,161.0
2517,"Henderson city, Nevada",2013,3.0,16.8,59.6,57.4,523.8,1274.0,200.2,8.2,152.4
2518,"Henderson city, Nevada",2014,1.1,32.5,60.2,71.1,509.6,1288.0,180.6,10.6,162.1
2519,"Henderson city, Nevada",2015,1.4,34.7,63.7,68.7,479.9,1226.0,187.6,7.1,161.0
2520,"Henderson city, Nevada",2016,3.4,32.2,80.6,95.3,424.2,1240.0,216.1,6.5,172.5
2521,"Henderson city, Nevada",2017,3.3,28.7,80.2,72.8,363.9,1255.0,214.2,7.0,161.1
2522,"Henderson city, Nevada",2018,4.5,21.0,70.1,92.4,336.6,1405.0,220.0,7.1,162.7
2523,"Henderson city, Nevada",2019,2.8,23.6,60.1,84.3,285.5,1288.0,174.4,6.0,144.9
2524,"Henderson city, Nevada",2020,4.0,31.7,54.0,118.3,188.7,1072.0,165.8,7.6,142.5
2525,"Las Vegas city, Nevada",2007,8.9,53.9,391.5,562.8,1141.0,2025.0,1226.0,24.9,549.8
2526,"Las Vegas city, Nevada",2008,8.9,53.9,364.5,557.4,1101.0,1985.0,842.6,23.6,505.5
2527,"Las Vegas city, Nevada",2009,8.1,50.7,326.4,561.6,981.1,1832.0,648.2,19.7,460.7
2528,"Las Vegas city, Nevada",2010,7.4,45.1,276.8,545.3,955.8,1537.0,495.3,16.6,411.0
2529,"Las Vegas city, Nevada",2011,5.6,44.6,239.5,451.6,868.2,1507.0,465.3,15.9,367.4
2530,"Las Vegas city, Nevada",2012,5.1,40.3,258.5,480.1,961.2,1725.0,451.9,14.6,388.5
2531,"Las Vegas city, Nevada",2013,6.5,47.0,271.4,433.2,985.4,1769.0,442.2,17.1,393.7
2532,"Las Vegas city, Nevada",2014,8.0,51.0,319.1,463.1,924.3,1531.0,468.5,9.2,408.4
2533,"Las Vegas city, Nevada",2015,8.1,70.9,320.7,521.0,952.3,1537.0,506.0,8.6,442.0
2534,"Las Vegas city, Nevada",2016,9.9,75.4,312.4,451.5,785.1,1548.0,556.2,6.2,425.5
2535,"Las Vegas city, Nevada",2017,12.2,79.6,211.2,315.5,805.2,1635.0,503.1,5.6,376.5
2536,"Las Vegas city, Nevada",2018,7.3,97.9,163.6,336.2,727.8,1627.0,483.4,5.0,363.9
2537,"Las Vegas city, Nevada",2019,5.1,86.3,127.1,312.8,638.7,1694.0,438.6,7.5,327.5
2538,"Las Vegas city, Nevada",2020,5.7,63.1,100.8,358.1,416.8,1391.0,403.0,9.6,280.7
2539,"North Las Vegas city, Nevada",2007,13.2,25.1,305.1,497.1,1104.0,1717.0,1055.0,15.6,467.8
2540,"North Las Vegas city, Nevada",2008,4.8,25.0,242.6,437.0,966.9,1572.0,708.1,14.0,377.0
2541,"North Las Vegas city, Nevada",2009,7.3,21.9,252.3,435.5,822.3,1477.0,501.2,8.6,351.7
2542,"North Las Vegas city, Nevada",2010,6.9,35.5,189.4,615.3,900.2,1271.0,363.7,7.8,365.0
2543,"North Las Vegas city, Nevada",2011,1.8,11.9,84.1,259.2,393.5,708.9,221.7,2.7,163.9
2544,"North Las Vegas city, Nevada",2012,6.3,32.9,175.3,549.4,701.7,1362.0,430.4,6.3,339.4
2545,"North Las Vegas city, Nevada",2013,3.1,37.7,205.2,554.4,908.6,1301.0,435.7,3.1,359.3
2546,"North Las Vegas city, Nevada",2014,5.2,35.7,199.6,536.1,880.0,1143.0,377.4,8.7,343.7
2547,"North Las Vegas city, Nevada",2015,6.0,38.0,229.1,635.7,756.0,1105.0,413.4,7.3,368.4
2548,"North Las Vegas city, Nevada",2016,10.9,40.2,222.2,680.8,623.3,1070.0,518.5,7.1,384.7
2549,"North Las Vegas city, Nevada",2017,9.1,47.8,233.0,724.8,804.0,1037.0,544.7,4.5,412.6
2550,"North Las Vegas city, Nevada",2018,13.4,60.7,179.4,712.7,536.9,1084.0,485.5,8.1,391.5
2551,"North Las Vegas city, Nevada",2019,7.2,47.2,182.9,692.0,480.3,1110.0,445.5,9.2,359.1
2552,"North Las Vegas city, Nevada",2020,7.0,33.6,155.3,325.9,311.1,874.3,438.3,18.3,244.5
2553,"Reno city, Nevada",2007,7.9,44.4,240.9,413.2,856.7,3040.0,500.5,9.8,427.9
2554,"Reno city, Nevada",2008,6.9,38.0,223.3,432.8,903.7,3092.0,449.3,19.7,420.5
2555,"Reno city, Nevada",2009,4.1,38.0,185.1,439.3,836.2,2809.0,340.7,14.9,380.1
2556,"Reno city, Nevada",2010,4.0,20.4,170.9,323.2,727.3,2265.0,323.7,12.9,307.7
2557,"Reno city, Nevada",2011,6.2,11.9,168.6,301.2,712.4,1898.0,273.4,11.4,280.3
2558,"Reno city, Nevada",2012,3.0,14.3,141.9,357.9,708.5,2130.0,382.2,12.6,297.0
2559,"Reno city, Nevada",2013,6.0,29.2,131.1,329.8,606.7,2107.0,373.2,7.7,297.4
2560,"Reno city, Nevada",2014,6.4,54.5,111.9,315.2,558.2,2004.0,329.7,6.4,298.6
2561,"Reno city, Nevada",2015,6.3,56.7,143.9,385.0,600.7,2115.0,425.9,10.8,338.8
2562,"Reno city, Nevada",2016,3.7,56.8,160.7,480.9,494.0,2200.0,549.6,4.1,363.8
2563,"Reno city, Nevada",2017,7.6,57.1,153.7,455.1,542.0,1968.0,576.2,7.2,360.9
2564,"Reno city, Nevada",2018,2.4,69.0,120.1,456.9,425.2,1557.0,416.1,6.3,312.7
2565,"Reno city, Nevada",2019,4.7,70.8,122.7,364.5,355.0,1446.0,465.5,5.9,295.7
2566,"Reno city, Nevada",2020,6.6,108.4,110.4,338.0,426.4,1345.0,375.4,9.6,314.2
2567,"Sparks city, Nevada",2007,3.5,41.4,154.2,206.0,957.6,2788.0,401.7,25.3,338.2
2568,"Sparks city, Nevada",2008,0.0,57.4,144.0,259.8,1016.0,2563.0,341.9,59.6,342.0
2569,"Sparks city, Nevada",2009,5.5,43.8,122.5,264.7,929.8,2195.0,271.3,26.3,310.2
2570,"Sparks city, Nevada",2010,8.9,38.8,114.1,233.8,774.4,2026.0,258.1,18.8,285.6
2571,"Sparks city, Nevada",2011,7.7,50.5,82.4,172.5,720.7,1758.0,209.8,24.2,252.6
2572,"Sparks city, Nevada",2012,1.1,34.6,73.6,144.0,659.2,1851.0,259.8,15.2,221.7
2573,"Sparks city, Nevada",2013,2.2,46.4,75.5,168.2,602.6,1843.0,272.7,14.0,235.4
2574,"Sparks city, Nevada",2014,2.1,72.3,59.6,192.5,579.7,1809.0,263.8,9.6,252.6
2575,"Sparks city, Nevada",2015,2.1,56.4,101.2,215.0,685.7,1807.0,281.8,12.5,265.4
2576,"Sparks city, Nevada",2016,3.1,26.7,91.5,325.9,460.6,1709.0,349.5,12.3,248.7
2577,"Sparks city, Nevada",2017,2.0,54.1,105.3,313.8,592.6,1689.0,418.1,11.0,284.2
2578,"Sparks city, Nevada",2018,3.9,66.4,85.0,341.0,556.9,1501.0,326.3,18.6,279.8
2579,"Sparks city, Nevada",2019,0.9,71.7,71.7,280.2,484.9,1450.0,354.7,3.8,257.1
2580,"Sparks city, Nevada",2020,3.8,77.8,70.3,266.3,400.3,1253.0,302.8,6.6,246.5
2581,"Manchester city, New Hampshire",2007,3.6,28.2,162.9,111.0,741.8,1977.0,233.0,40.0,250.6
2582,"Manchester city, New Hampshire",2008,1.8,65.1,152.2,255.8,529.0,2472.0,242.9,50.4,307.9
2583,"Manchester city, New Hampshire",2009,1.8,65.3,157.4,269.6,699.4,2568.0,150.0,38.6,320.8
2584,"Manchester city, New Hampshire",2010,0.9,56.6,140.6,298.5,827.8,2452.0,146.0,53.8,316.7
2585,"Manchester city, New Hampshire",2011,1.8,62.9,165.0,333.6,835.9,2841.0,144.0,63.8,353.9
2586,"Manchester city, New Hampshire",2012,1.8,65.4,186.3,313.5,771.5,2589.0,137.2,50.0,343.1
2587,"Manchester city, New Hampshire",2013,3.6,83.3,265.4,323.3,810.6,2844.0,144.0,40.8,400.2
2588,"Manchester city, New Hampshire",2014,2.7,55.2,214.3,347.3,660.2,2817.0,145.6,21.7,353.9
2589,"Manchester city, New Hampshire",2015,5.4,77.7,199.7,388.6,605.5,2884.0,188.9,25.3,383.5
2590,"Manchester city, New Hampshire",2016,4.5,63.4,185.8,420.5,413.2,2181.0,134.1,26.3,326.5
2591,"Manchester city, New Hampshire",2017,1.8,83.1,157.2,432.9,443.7,2014.0,167.2,20.8,328.9
2592,"Manchester city, New Hampshire",2018,3.6,57.4,129.2,403.0,298.9,2134.0,146.3,18.8,290.5
2593,"Manchester city, New Hampshire",2019,5.3,54.9,117.8,420.7,264.0,1972.0,136.4,12.4,282.3
2594,"Manchester city, New Hampshire",2020,4.4,64.6,97.3,426.5,253.9,1855.0,156.6,10.6,279.5
2595,"Elizabeth city, New Jersey",2007,12.7,19.9,487.2,227.7,625.7,2480.0,1076.0,11.1,462.2
2596,"Elizabeth city, New Jersey",2008,10.4,22.4,600.0,267.6,767.5,2798.0,1037.0,10.4,520.9
2597,"Elizabeth city, New Jersey",2009,4.0,35.2,609.2,382.7,802.2,2533.0,758.1,13.6,513.6
2598,"Elizabeth city, New Jersey",2010,10.4,33.6,608.2,461.7,739.4,2133.0,916.2,9.6,532.8
2599,"Elizabeth city, New Jersey",2011,13.6,30.3,576.6,428.3,926.7,2106.0,1034.0,13.6,541.8
2600,"Elizabeth city, New Jersey",2012,11.1,29.3,423.7,333.4,781.6,1740.0,924.1,4.8,437.6
2601,"Elizabeth city, New Jersey",2013,5.5,29.1,436.0,315.6,624.1,1465.0,787.8,3.1,393.5
2602,"Elizabeth city, New Jersey",2014,10.1,26.5,494.0,359.2,651.4,1659.0,686.4,10.1,428.3
2603,"Elizabeth city, New Jersey",2015,6.2,34.0,487.0,380.3,592.1,1671.0,668.7,8.5,423.5
2604,"Elizabeth city, New Jersey",2016,3.9,25.6,409.0,378.0,565.5,1964.0,672.4,3.9,398.4
